File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
bba62b5d-43cf-4dc0-bf79-31ab66466dd0	TCGA-OV.dfcb305a-ff38-4426-9baf-9e8154cd6e1b.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-29-1762, TCGA-29-1762	TCGA-29-1762-01A, TCGA-29-1762-10A	Primary Tumor, Blood Derived Normal
74c2debf-75eb-4a9a-97ce-71f0d227c01e	TCGA-OV.bd6da330-a14d-424a-8bb6-ac244273969e.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-25-1317, TCGA-25-1317	TCGA-25-1317-01A, TCGA-25-1317-10A	Primary Tumor, Blood Derived Normal
707faf52-ff33-40a3-ad62-4a117410b809	TCGA-OV.655c6e8d-4972-44cb-84e1-60197b73fb58.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-29-1776, TCGA-29-1776	TCGA-29-1776-01A, TCGA-29-1776-10A	Primary Tumor, Blood Derived Normal
515f06d9-56a5-4680-9073-cb29eab9bbab	TCGA-OV.d0a0712d-97d3-4301-b693-8c55388dda13.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-20-0987, TCGA-20-0987	TCGA-20-0987-01A, TCGA-20-0987-10A	Primary Tumor, Blood Derived Normal
0fd72239-d463-4e9b-bd3a-39df4d78eddb	TCGA-OV.d99f3cec-5a1f-451a-b6e2-2de44f57a4ae.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-36-1568, TCGA-36-1568	TCGA-36-1568-10A, TCGA-36-1568-01A	Blood Derived Normal, Primary Tumor
df8883e7-dad9-441b-9735-0be13da513c1	TCGA-OV.217579ca-cc7a-4c54-a669-1b511735f20e.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-61-1738, TCGA-61-1738	TCGA-61-1738-11A, TCGA-61-1738-01A	Solid Tissue Normal, Primary Tumor
fbf1344f-1122-4c7b-957b-4e163670ce14	TCGA-OV.30477fb0-3b9b-4b2e-aeff-69d84d2b2647.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-1556, TCGA-24-1556	TCGA-24-1556-10A, TCGA-24-1556-01A	Blood Derived Normal, Primary Tumor
ac192a86-0438-46d1-bb29-c548e0177213	TCGA-OV.0fa8feb6-7f0c-4f3e-8f45-efa5baa423bd.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-09-1669, TCGA-09-1669	TCGA-09-1669-01A, TCGA-09-1669-10A	Primary Tumor, Blood Derived Normal
75b55e4e-ab12-44a3-9bcf-a30ce73ad18b	TCGA-OV.9b610217-9f59-46d7-ba9d-9d460c659802.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-1422, TCGA-24-1422	TCGA-24-1422-10A, TCGA-24-1422-01A	Blood Derived Normal, Primary Tumor
c316897e-ddd8-4187-b4a9-f8591b46e425	TCGA-OV.17fad821-42e6-4165-b2ec-55e98864d94b.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-0979, TCGA-24-0979	TCGA-24-0979-01A, TCGA-24-0979-10B	Primary Tumor, Blood Derived Normal
317b3d4a-d3bf-44d1-a753-2f6061868aaa	TCGA-OV.70bb7e2f-cb99-4960-a591-32e796c98f2f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0761, TCGA-13-0761	TCGA-13-0761-01A, TCGA-13-0761-10A	Primary Tumor, Blood Derived Normal
18d48b82-16f9-46ff-b62b-2ea8fe904abd	TCGA-OV.4ef881f1-e35b-4d60-bf1d-384a637384af.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0891, TCGA-13-0891	TCGA-13-0891-01A, TCGA-13-0891-10A	Primary Tumor, Blood Derived Normal
9545551f-53d9-4581-9511-478a9a0d1442	TCGA-OV.964da6cb-96ff-4da6-a8ea-20438f061d78.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-1427, TCGA-24-1427	TCGA-24-1427-10A, TCGA-24-1427-01A	Blood Derived Normal, Primary Tumor
a45a1a0b-8ff1-458b-b865-4ae19d0695b0	TCGA-OV.78a6bb48-90a5-4353-8a06-49c2975760a0.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-1403, TCGA-13-1403	TCGA-13-1403-10A, TCGA-13-1403-01A	Blood Derived Normal, Primary Tumor
f1013518-834b-4449-a9a6-6b49b6fd033d	TCGA-OV.b18710e4-2d8f-4f32-8ba1-c526d43d4d0e.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-1466, TCGA-24-1466	TCGA-24-1466-01A, TCGA-24-1466-10A	Primary Tumor, Blood Derived Normal
34febb07-1603-479a-afce-7de8399cbe55	TCGA-OV.e5916941-3135-4a54-a047-35f554a226e7.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-61-1895, TCGA-61-1895	TCGA-61-1895-11A, TCGA-61-1895-01A	Solid Tissue Normal, Primary Tumor
4f6af2a7-0886-48a3-b0da-441f25e77496	TCGA-OV.5b8c15f0-5635-42d1-849d-66dacecfb6c0.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-29-1702, TCGA-29-1702	TCGA-29-1702-10A, TCGA-29-1702-01A	Blood Derived Normal, Primary Tumor
3a457580-5002-49f1-a237-993c2a5764fa	TCGA-OV.637af986-3c73-4b1a-927a-d0c6ed7acf56.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0904, TCGA-13-0904	TCGA-13-0904-01A, TCGA-13-0904-10A	Primary Tumor, Blood Derived Normal
7aac4bd6-fcc0-4402-8c64-3a416f00f38a	TCGA-OV.98468e98-0f7c-42ab-8271-97b2fb98d206.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0901, TCGA-13-0901	TCGA-13-0901-01B, TCGA-13-0901-10A	Primary Tumor, Blood Derived Normal
615009b9-f7b8-405b-8ef5-6fe62ac1d529	TCGA-OV.e33a75e9-bfad-4575-8b7f-46c7bdef6df2.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-09-1674, TCGA-09-1674	TCGA-09-1674-01A, TCGA-09-1674-10A	Primary Tumor, Blood Derived Normal
1f41e339-a2e9-465d-a1f9-5bf7a06b57f5	TCGA-OV.8f5395db-eecc-4317-8f7a-eb7b73388676.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0905, TCGA-13-0905	TCGA-13-0905-10A, TCGA-13-0905-01B	Blood Derived Normal, Primary Tumor
bc1c72d0-44c5-4613-98f7-a22e0795376a	TCGA-OV.49926024-a499-4744-9ea6-5dc05da705e8.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0726, TCGA-13-0726	TCGA-13-0726-01A, TCGA-13-0726-10B	Primary Tumor, Blood Derived Normal
89075e42-934b-4eba-8ac0-cb5cbe7b89c8	TCGA-OV.85c10346-60f7-45e9-9948-a150ef623db1.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-29-1695, TCGA-29-1695	TCGA-29-1695-01A, TCGA-29-1695-10A	Primary Tumor, Blood Derived Normal
80707fee-35fb-437b-8144-2de1f855d0e3	TCGA-OV.a741d476-65cd-4424-9612-3118190d7bba.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0717, TCGA-13-0717	TCGA-13-0717-10B, TCGA-13-0717-01A	Blood Derived Normal, Primary Tumor
9e34d1f9-3d17-4af5-8f9d-fe9ac396e011	TCGA-OV.1b88b21c-f2cc-45aa-b55a-ad0cc299124f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-1549, TCGA-24-1549	TCGA-24-1549-10A, TCGA-24-1549-01A	Blood Derived Normal, Primary Tumor
43f8d0c4-233a-4f23-b468-439364914e62	TCGA-OV.b31aaae9-a48c-4344-8b6e-69b5dbdc6c2c.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0725, TCGA-13-0725	TCGA-13-0725-10B, TCGA-13-0725-01A	Blood Derived Normal, Primary Tumor
d96d1000-56d0-4345-afb7-13e180b20844	TCGA-OV.2633d35a-cf95-4ccd-a5f4-8ef7eda15177.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0802, TCGA-13-0802	TCGA-13-0802-01A, TCGA-13-0802-10A	Primary Tumor, Blood Derived Normal
08f0478c-ce7b-45dd-8c4b-34a2589369d0	TCGA-OV.e67b753d-1406-4186-b8ec-75ea0f01ab93.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0919, TCGA-13-0919	TCGA-13-0919-10A, TCGA-13-0919-01A	Blood Derived Normal, Primary Tumor
64e4da57-762c-4f90-835a-ac141eb12f90	TCGA-OV.05fd7ce0-b787-48fa-baa6-3bfe9647f4ec.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-20-0991, TCGA-20-0991	TCGA-20-0991-01A, TCGA-20-0991-10A	Primary Tumor, Blood Derived Normal
3a00a3e4-9d46-4563-8bd9-e4227d483142	TCGA-OV.a936f935-1d08-4408-a115-beaa5313f7c7.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-61-2016, TCGA-61-2016	TCGA-61-2016-01A, TCGA-61-2016-10A	Primary Tumor, Blood Derived Normal
de993295-2405-4a86-affd-9b88625371c9	TCGA-OV.81bfda42-19a0-4b57-9373-556b084db6c4.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-61-1998, TCGA-61-1998	TCGA-61-1998-10A, TCGA-61-1998-01A	Blood Derived Normal, Primary Tumor
1ac117c4-7d99-490c-99a6-a15239ae18cc	TCGA-OV.644ce6b1-1823-4eb8-bc5d-029b3f51fe2f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-1604, TCGA-24-1604	TCGA-24-1604-10A, TCGA-24-1604-01A	Blood Derived Normal, Primary Tumor
21caea90-9992-4336-8594-72298e7d0e07	TCGA-OV.8426d54f-4075-4012-a5e6-59d4237db996.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-1846, TCGA-24-1846	TCGA-24-1846-01A, TCGA-24-1846-10A	Primary Tumor, Blood Derived Normal
9fc13d58-ef51-4023-8cb9-fbd9007626ee	TCGA-OV.0e7ef489-ce94-4404-8506-31d4b6cd02b9.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-1511, TCGA-13-1511	TCGA-13-1511-10A, TCGA-13-1511-01A	Blood Derived Normal, Primary Tumor
30be42db-4191-4741-8c2f-0f8fe08269e1	TCGA-OV.113a01ed-70f4-4c51-9b01-2c567aa5e9fb.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-1548, TCGA-24-1548	TCGA-24-1548-01A, TCGA-24-1548-10A	Primary Tumor, Blood Derived Normal
51a716da-3dad-499f-a753-c6d9a0008495	TCGA-OV.51555091-fa54-411f-9492-216557340bac.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-36-2542, TCGA-36-2542	TCGA-36-2542-10A, TCGA-36-2542-01A	Blood Derived Normal, Primary Tumor
3348520a-5fc1-4d93-900c-f2904498bfda	TCGA-OV.26516073-2e76-4c62-aeec-c2b40ae3ae2a.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-1512, TCGA-13-1512	TCGA-13-1512-01A, TCGA-13-1512-10A	Primary Tumor, Blood Derived Normal
40f10b7a-7cea-41cd-9b8a-61266f51efff	TCGA-OV.e60603fe-0486-4ab6-8ae2-de80564bd5f3.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0888, TCGA-13-0888	TCGA-13-0888-01A, TCGA-13-0888-10A	Primary Tumor, Blood Derived Normal
3acc4e30-e0e8-4b03-8514-18e3456289e5	TCGA-OV.b17d54a4-6801-452e-bb62-a9c403db4e92.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0804, TCGA-13-0804	TCGA-13-0804-10A, TCGA-13-0804-01A	Blood Derived Normal, Primary Tumor
8639bc9f-d923-4cbb-9439-87ee70e0b4e1	TCGA-OV.5494acf1-6054-4d4f-8f5e-d39c5e9eafa4.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-20-1684, TCGA-20-1684	TCGA-20-1684-10A, TCGA-20-1684-01A	Blood Derived Normal, Primary Tumor
bfba66c5-7e04-4937-9bf0-092b2f3e7298	TCGA-OV.eeb3061c-910c-407b-a949-a65bf1b74689.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-2033, TCGA-24-2033	TCGA-24-2033-10A, TCGA-24-2033-01A	Blood Derived Normal, Primary Tumor
d45932b5-d5df-4013-8e2b-cbe672b29a6c	TCGA-OV.4d9a4714-924f-42b5-881d-f6223a34852b.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-1849, TCGA-24-1849	TCGA-24-1849-01A, TCGA-24-1849-10A	Primary Tumor, Blood Derived Normal
4bc098d6-cd85-450a-9029-8f26eccebb7f	TCGA-OV.18d87466-bae2-4006-bed7-2657e9f070d3.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-61-2111, TCGA-61-2111	TCGA-61-2111-11A, TCGA-61-2111-01A	Solid Tissue Normal, Primary Tumor
6d9c1fb0-4739-488b-be0b-ade20650f7bd	TCGA-OV.6f43196c-f5bd-473e-8212-acbdd3a7f02d.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-61-2110, TCGA-61-2110	TCGA-61-2110-11A, TCGA-61-2110-01A	Solid Tissue Normal, Primary Tumor
1ef911ec-1c30-4598-ab31-632440bfa66c	TCGA-OV.ad6d5939-7ddd-41e6-b5a5-f45e8e2f94ea.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-36-2549, TCGA-36-2549	TCGA-36-2549-10A, TCGA-36-2549-01A	Blood Derived Normal, Primary Tumor
cb2f7693-4d97-4036-94ce-84bedee21d23	TCGA-OV.49faae6b-279a-4dec-af44-25fd7e00a8e9.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-29-2431, TCGA-29-2431	TCGA-29-2431-01A, TCGA-29-2431-10A	Primary Tumor, Blood Derived Normal
91243b37-de54-4b1b-861c-c1c243de3178	TCGA-OV.5f315a27-e7d5-4c73-86d6-f377d6debab6.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-36-2530, TCGA-36-2530	TCGA-36-2530-10A, TCGA-36-2530-01A	Blood Derived Normal, Primary Tumor
c24444be-b4a7-42e1-b811-4d1c4210a036	TCGA-OV.f609b580-4ab3-4dc5-9636-f5562f2324e5.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0724, TCGA-13-0724	TCGA-13-0724-01A, TCGA-13-0724-10B	Primary Tumor, Blood Derived Normal
cd43ad7e-1fd8-4861-9556-5cba10da9dbf	TCGA-OV.fd1d363e-fef7-4b4e-b8cf-581dac29eafe.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-23-1110, TCGA-23-1110	TCGA-23-1110-01A, TCGA-23-1110-10A	Primary Tumor, Blood Derived Normal
b43f2365-e93a-4804-95d9-790f41ceef53	TCGA-OV.7ae59829-3d0f-44df-819b-0b9bf21a2e9e.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-10-0930, TCGA-10-0930	TCGA-10-0930-01A, TCGA-10-0930-11A	Primary Tumor, Solid Tissue Normal
fc89953c-d46e-4ee2-8e5e-3a5937662e30	TCGA-OV.0afd6963-4ee0-474d-89b9-4fa151d8f1b4.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-10-0927, TCGA-10-0927	TCGA-10-0927-01A, TCGA-10-0927-11A	Primary Tumor, Solid Tissue Normal
f3b95385-2c07-4a6b-9a83-75a857041465	TCGA-OV.ad900317-46f7-4681-8fb1-692f07f48e38.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-2254, TCGA-24-2254	TCGA-24-2254-10A, TCGA-24-2254-01A	Blood Derived Normal, Primary Tumor
c697e474-88f0-4f57-aaf2-9201c1a97e4e	TCGA-OV.6655a8af-6e09-4618-83a0-aa2db334795b.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-25-1322, TCGA-25-1322	TCGA-25-1322-01A, TCGA-25-1322-10A	Primary Tumor, Blood Derived Normal
ee2dffb1-d443-401f-85fb-25a55fbe3c3c	TCGA-OV.83e7fa41-7dc6-4b03-a8c0-ad6dcb166a2c.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-61-2094, TCGA-61-2094	TCGA-61-2094-11A, TCGA-61-2094-01A	Solid Tissue Normal, Primary Tumor
fb9a5330-01f6-4fc2-b9df-a9922e6e6228	TCGA-OV.b16a8ed4-36b0-48b4-b5de-b48d6d4fb99d.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-23-1032, TCGA-23-1032	TCGA-23-1032-10A, TCGA-23-1032-01A	Blood Derived Normal, Primary Tumor
3ba9734b-e7e3-4a4a-8f20-76957db9d6ce	TCGA-OV.54231a5f-a9b2-471b-88c8-05cf5e04dca1.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-20-0990, TCGA-20-0990	TCGA-20-0990-01A, TCGA-20-0990-10A	Primary Tumor, Blood Derived Normal
03e4f986-c8e6-418e-907d-10c07c634b78	TCGA-OV.794b6a48-f610-4711-8b1a-4736252c8bea.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-09-2056, TCGA-09-2056	TCGA-09-2056-11A, TCGA-09-2056-01B	Solid Tissue Normal, Primary Tumor
4140bd18-fe76-438c-b077-af18eac5f862	TCGA-OV.17a8210b-98fd-4bca-9c8a-059b573a5911.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-09-1675, TCGA-09-1675	TCGA-09-1675-10A, TCGA-09-1675-01B	Blood Derived Normal, Primary Tumor
ffdae0b9-1c74-43fa-95aa-6e4c9430036f	TCGA-OV.8b66a23d-b6c1-46bc-9ac2-eee368762059.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-57-1992, TCGA-57-1992	TCGA-57-1992-11A, TCGA-57-1992-01A	Solid Tissue Normal, Primary Tumor
0b189ab8-6740-47df-a4bf-cbb07daa8f21	TCGA-OV.055ce18b-41ec-4faf-baa4-863faef9be68.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-0913, TCGA-13-0913	TCGA-13-0913-10A, TCGA-13-0913-01A	Blood Derived Normal, Primary Tumor
b10748dd-a0c8-46f0-8fa4-886bcb8ae530	TCGA-OV.019358e7-9795-4e8f-9751-3dfffe99c5ab.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-2059, TCGA-13-2059	TCGA-13-2059-10A, TCGA-13-2059-01A	Blood Derived Normal, Primary Tumor
b036387a-dff7-4d71-a4ce-58233cf4f2fe	TCGA-OV.6182c67e-8016-470c-a817-322d3c7f37d4.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-29-1707, TCGA-29-1707	TCGA-29-1707-10A, TCGA-29-1707-01A	Blood Derived Normal, Primary Tumor
dfb1cae9-197e-4c72-8b73-b14c372690d0	TCGA-OV.9f90944b-ee3c-4f43-93b1-e2bf5829a325.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-29-1770, TCGA-29-1770	TCGA-29-1770-10A, TCGA-29-1770-01A	Blood Derived Normal, Primary Tumor
5ea2b916-5294-4c80-b31f-678d30f1ca46	TCGA-OV.e6d40df2-a74c-4a7e-903a-fdcb488457af.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-29-1781, TCGA-29-1781	TCGA-29-1781-10A, TCGA-29-1781-01A	Blood Derived Normal, Primary Tumor
14f9e158-f517-47cc-8146-f2c6fcd76008	TCGA-OV.fcfc7f2d-e53d-43e1-9838-fcc8c6525a6a.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-29-2428, TCGA-29-2428	TCGA-29-2428-01A, TCGA-29-2428-10A	Primary Tumor, Blood Derived Normal
cffcd430-c588-4631-8cac-be8e3061a3b4	TCGA-OV.978e5657-d510-4704-971e-7f5241638216.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-42-2587, TCGA-42-2587	TCGA-42-2587-10A, TCGA-42-2587-01A	Blood Derived Normal, Primary Tumor
08b72769-6ec9-46ed-bd1d-cd4b469c5684	TCGA-OV.70d07271-15ef-4a45-aa05-421a65f61846.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-20-1687, TCGA-20-1687	TCGA-20-1687-01A, TCGA-20-1687-10A	Primary Tumor, Blood Derived Normal
a94d46ac-b43b-489a-af8a-f34b00af552b	TCGA-OV.81983782-4b6f-4b83-937d-e4ac8676a0f0.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-25-2396, TCGA-25-2396	TCGA-25-2396-10A, TCGA-25-2396-01A	Blood Derived Normal, Primary Tumor
fa95e62d-c6ad-4c34-b244-6e9dd0b8d74f	TCGA-OV.fc832eea-a988-4f59-bf1c-3df2b37f3e32.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-36-2534, TCGA-36-2534	TCGA-36-2534-10A, TCGA-36-2534-01A	Blood Derived Normal, Primary Tumor
517feb42-47b1-47e1-bb45-f23b426fde08	TCGA-OV.46625639-1e23-44ed-8180-b609dc357e71.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-13-1411, TCGA-13-1411	TCGA-13-1411-01A, TCGA-13-1411-10A	Primary Tumor, Blood Derived Normal
6910f2b1-b00c-423f-88c3-b582c9d8effe	TCGA-OV.19411d88-5575-4dbb-bdf2-1d0018c6a964.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-WR-A838, TCGA-WR-A838	TCGA-WR-A838-10A, TCGA-WR-A838-01A	Blood Derived Normal, Primary Tumor
87df88b0-8cd0-4080-a298-a589faf2663a	TCGA-OV.41386f0c-6c92-4ae3-9b7a-fc2b98108e4f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-04-1347, TCGA-04-1347	TCGA-04-1347-01A, TCGA-04-1347-11A	Primary Tumor, Solid Tissue Normal
6bcef38e-09e2-4b4d-9f6a-789da671b551	TCGA-OV.a8f002eb-8a8f-4d7f-a93e-5b7b6fdeb975.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-61-1906, TCGA-61-1906	TCGA-61-1906-11A, TCGA-61-1906-01A	Solid Tissue Normal, Primary Tumor
aee05d26-4686-4b7f-851c-0b188918b2b0	TCGA-OV.3f7272d0-dda4-4232-a079-d77f1567d529.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-24-1104, TCGA-24-1104	TCGA-24-1104-10A, TCGA-24-1104-01A	Blood Derived Normal, Primary Tumor
9056b26b-32fc-4b44-a183-3430b3bb3570	TCGA-OV.18004841-99c3-4b9d-910e-63a47d4287d9.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-04-1652, TCGA-04-1652	TCGA-04-1652-01A, TCGA-04-1652-11A	Primary Tumor, Solid Tissue Normal
3780589c-e432-4649-8bb5-8faa626d82c3	TCGA-OV.0056b0fa-8cd7-4e78-a76b-9c616246f9c2.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-61-1899, TCGA-61-1899	TCGA-61-1899-11A, TCGA-61-1899-01A	Solid Tissue Normal, Primary Tumor
9d58fdf8-906a-4ef1-88fe-f71210030c9e	TCGA-OV.e4d8afcf-21af-4406-bc25-ff15f9c85107.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-30-1892, TCGA-30-1892	TCGA-30-1892-10A, TCGA-30-1892-01A	Blood Derived Normal, Primary Tumor
e45e88bd-f6c0-44a8-b5d5-e0c7cb4ba71d	TCGA-OV.9ee784ec-de14-4b73-b0eb-94f4ff4defcf.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-04-1350, TCGA-04-1350	TCGA-04-1350-11A, TCGA-04-1350-01A	Solid Tissue Normal, Primary Tumor
1cd80c61-c55b-46b8-8945-4c36de606401	TCGA-OV.a1cff263-34f4-4b99-b038-3089c69c120f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-OV	TCGA-61-1900, TCGA-61-1900	TCGA-61-1900-11A, TCGA-61-1900-01A	Solid Tissue Normal, Primary Tumor
